Timestamp,Twitter ID,Tweet text with emojis 
7/13/2023 19:16:59,1679366771868925952,"When I read this, I just think to myself that this NATO meeting was pointless. It should have been done much sooner. I think it's good that Ukraine is being supported, but there are so many countries at war and they're not being supported.😞😞😞😞"
7/13/2023 19:17:30,1679217578852462593,😞😞😞😞History is experience. Ukraine should learn from the West's game in Afghanistan. How did the West abandon Afghanistan?🇦🇫🦂✌️
7/13/2023 19:18:03,1679248225348231175,"U know why?? No value they found in  Afganistán only dust, desert & tallibans😞😞😞😞"
7/13/2023 19:18:51,1679157824306438144,"Very good!  The point is, we need to see global peace!  Harmony, prosperity and stability!"
7/13/2023 19:19:18,1679264490473283587,Nato is the problem ..not the solution
7/13/2023 19:19:47,1679219588469334016,"Honestly, aren't you ashamed 
@jensstoltenberg
 ? No shame at all. Are there lots of sheep going to your show?"
7/13/2023 19:20:16,1679400919992000513,"
He gets paid well not to be ashamed"
7/13/2023 19:20:44,1679167925989654540,"Some important step should be taken also about #Kosovo, #Bosnia, #Moldova in Europe"
7/13/2023 19:21:36,1679255010570321920,Great work Mr Stoltenberg .. bravo for the solidarity and commitment to democracy 🙏🏼🙏🏼🙏🏼❤️❤️❤️🇪🇺🇪🇺🇪🇺
7/13/2023 19:22:24,1679195043741958161,"With respect, THANKS  FOR help for Ukraine and best regards from Lithuania!:)🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻"
7/13/2023 19:22:49,1679256801123115010,"United to do what the WEF tells you to do, rather than united to actually serve the average citizens you are meant to represent."
7/13/2023 19:23:37,1679260960614412288,"You protect nothing, just a kind of formalism. Or something illusory board members for the purpose of playing down the practical actions done by U.S.🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻"
7/13/2023 19:24:15,1679228678352371712,"invest in human wellbeing , not mongering.

The class  "
7/13/2023 19:24:50,1679226242686435330,"In a short time, in your attitudes and decisions in the face of the aggression by Ukraine, which has lasted for more than a year, we will be able to assess whether we are really as united as you are proclaiming it loud and clear today. we are a bit shy.🇺🇦💪🇨🇵"
7/13/2023 19:25:31,1679368028679557120,I am praying for you: that you get what you deserve
7/13/2023 19:26:00,1679244360670408704,Norway out of NATO fast as hell!! These fools have lost all touch with reality.
7/13/2023 19:26:31,1679170715235368970,"We’ll continue to ignore Russia’s security concerns, whilst ensuring Ukraine is wrecked - all whilst the USA continues to be allow in hypocrisy, by pursing the Monroe Doctrine (which states that no distant foreign power can agitate in its sphere of control)..🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻"
7/13/2023 19:27:08,1679157237804138497,If Ukraine joins while the war is still going on that’s basically the beginning of ww3 ngl
7/13/2023 19:27:30,1679202229230657538,Real real clowns world🤣🤣🤣🤣🤣🤣🤣🤣
7/13/2023 19:28:00,1679189067487952896,"And you are increasingly alone and isolated, well done, congratulations."
7/13/2023 19:28:21,1679192298121199635,"Tactically this is all good stuff, strategically still there is no vision for path Ukraine to NATO"
7/13/2023 19:28:54,1679377911948750849,You mean closer to a WW3 than ever.😞😞😞😞😞🥹
7/13/2023 19:29:25,1679181270218047494,Ukraine in NATO- Slava Ukraine
7/13/2023 19:29:46,1679171718223478804,"With all due respect, you said nice things, but delivered uncertainty and abstractions for Ukraine. This didn't help."
7/13/2023 19:30:20,1679473871399862272,"
Ukraine will fall.😞😞😞😞😞🥹"
7/13/2023 19:30:52,1679229233720360960,"Only the villains 🦹‍♂️ in Vilnius #NATOSummit  are together on this, the people are not for this US proxy war! We want peace, you want more war!"
7/13/2023 19:31:45,1679171718223478804,"With all due respect, you said nice things, but delivered uncertainty and abstractions for Ukraine. This didn't help.🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻"
7/13/2023 21:44:40,1679159318220816384,"ou can dream peacefully with all the Ukrainians dead , simple question"
7/13/2023 21:45:28,1679157137908330496,"Please, don't be civilized cynics, close the sky over Ukraine so that civilians don't die every day from the russian strategic aviation and fleet. You can do this without the escalation you are wary of."
7/13/2023 21:46:03,1679170368265764869,"@NATO
 is united in causing wars. You are all  lying corrupt thieves. Karma will come soon enough for you and everyone which profits from wars. 
@POTUS"
7/13/2023 21:46:39,1679266856492736512,Thanks and best wishes NATO for coming out of the Summit more united and standing and supporting Unkraine to defend their sovereignty and democracy.
7/14/2023 10:06:25,1679490826488152066,"The suffering of civilians due to the 🇷🇺 aggression should receive a legal assessment. According to the Kharkiv RMA since February 2022, at least 2038 🇺🇦 civilians have been killed in Kharkiv region, including 77 #UkrainianChildren. Almost 3000 wounded have been identified.
#StopRussianAggression"
7/14/2023 10:07:12,1679497270452969472,"I second this, but it feels like the exactions in Ukraine have shown, like any other conflicts in the past, that international law is unfortunately insufficient and too weak to protect citizen’s rights."
7/14/2023 10:07:29,1679540076290662414,But apart from the barrel of a gun or doing nothing International Law is the best option we have.
7/14/2023 10:10:18,1678620668340977674,"🕊️🌍 War breeds more war. By choosing peace, we break the cycle of violence and create an environment where sustainable development and human rights can thrive. #BreakTheCycle #PeacefulWorld"
7/14/2023 10:10:38,1678620666130464768,"🌟🌱 Let's invest in peacebuilding, conflict prevention, and reconciliation efforts. By addressing the root causes of conflicts, we can pave the way for a more just and peaceful world. #InvestInPeace #BuildABetterFuture"
7/14/2023 10:10:57,1678620663634882561,🗣️💡 Engaging in open dialogues and fostering mutual understanding are essential for resolving conflicts. It's through peaceful communication that we can bridge divides and build lasting peace. #OpenDialogue #PeacefulResolution
7/14/2023 10:11:28,1678620661340598272,"🌍❤️ Let's spread love, understanding, and respect across borders. Embracing diversity and promoting peaceful coexistence can lead us towards a harmonious and inclusive world. #SpreadLove #EmbraceDiversity"
7/14/2023 10:11:50,1678620659168026625,"🕊️🌍 War breeds more war. By choosing peace, we break the cycle of violence and create an environment where sustainable development and human rights can thrive. #BreakTheCycle #PeacefulWorld"
7/14/2023 10:12:12,1678620659168026625,"🕊️🌍 War breeds more war. By choosing peace, we break the cycle of violence and create an environment where sustainable development and human rights can thrive. #BreakTheCycle #PeacefulWorld"
7/14/2023 10:12:40,1678620656810749952,"🤝💛 It's time to foster unity and cooperation among nations, rejecting the notion of war as a solution. Only through collective efforts and dialogue can we address global challenges and secure a peaceful future. #UnityForPeace #GlobalCooperation"
7/14/2023 10:13:04,1678620654596153346,"🌟🌿 Let's shift the narrative from war and conflicts to building a world where compassion, empathy, and peaceful coexistence are at the forefront. Together, we can create a better future. #ChooseCompassion #CreatePeace"
7/14/2023 10:13:31,1678620652423585792,"🌍💔 The cost of war goes beyond financial expenditures. It causes immeasurable suffering, displacement, and loss of life. We must prioritize dialogue, understanding, and empathy over the destructive path of war. #ChoosePeace #EndConflicts"
7/14/2023 10:13:51,1678620650183839744,"🛡️🚫 It's time to reevaluate our approach to conflicts. Instead of allocating hefty sums for wars, let's focus on peaceful resolutions, diplomacy, and investing in humanitarian efforts. #NoToWar #PeacefulResolutions"
7/14/2023 10:14:25,1678620668340977674,"🕊️🌍 War breeds more war. By choosing peace, we break the cycle of violence and create an environment where sustainable development and human rights can thrive. #BreakTheCycle #PeacefulWorld"
7/14/2023 10:18:11,1678620174688165888,"Agar tum sochte ho ki jung mein sirf acche aur bure log hote hain, aur yeh bas accha-bura ka khel hai... Toh tumhe thoda aur jaanchna chahiye! 🧐🌍🔍"
7/14/2023 10:18:59,1679508569345982465,"Duniya ki har jung mein har koi haar raha hai, har kisi ko kuch na kuch nuksaan ho raha hai. Koi jeet nahi pa raha! 🌍💔😔
"
7/14/2023 10:19:20,1679508608382386183,"Yeh galat hai ki jung sirf acche aur bure logon ke beech hoti hai. Asal mein, sabka nuksaan hota hai, sabko takleef hoti hai. 🙁💔🌍"
7/14/2023 10:19:39,1679508648601452544,"War ke peeche kisi acche ya bure vyakti ki faisla ka prabhav ho ya na ho, iska koi farak nahi padta. Sab haar rahe hain, sab khokhle ho rahe hain. 😔💔🌍"
7/14/2023 10:20:03,1679509219731488769,"Jung mein fark sirf uss had tak hai ki kaun kitna nuksaan bhugat raha hai, kitna dukh seh raha hai. Koi jeet nahi hai, sabko takleef hi hai. 😢💔🌍"
7/14/2023 10:20:24,1679509252765876230,"Yeh bhram hai ki jung mein ""acche"" aur ""bure"" vyakti hote hain. Sachchai toh yeh hai ki har taraf sirf takleef aur nuksaan hai. 🤔💔🌍"
7/14/2023 10:20:43,1679509289000484873,"Jab tak hum yeh samajhenge ki har jung mein sab haarte hain, har kisi ko takleef hoti hai, tab tak sachchi shanti aur prem ka marg nahi milega. 🌍❤️🌱"
7/14/2023 10:21:09,1679509321627860992,"Duniya ki har jung ek asliat hai, ek vyakti ki bhalai aur burai se zyada gehri hoti hai. Sab haar rahe hain, aur koi bhi jeet nahi pa raha hai. 😔💔🌍"
7/14/2023 10:21:30,1679509403500781569,"Samajhne ki zaroorat hai ki jung mein sab hi nuksaan utha rahe hain, kisi ka bhi jeet nahi hai. Yahan bas takleef aur dukh hai. 🌍💔😞"
7/14/2023 10:21:51,1679509443204067331,"Jab hum samajhenge ki har koi jung mein haar raha hai, tab hum duniya ko samajhne ka ek naya nazariya paayenge. 🌍🤝🌱"
7/14/2023 10:22:20,1679509477580521473,"jung sirf acche aur bure logon ke beech nahi hoti, yeh sirf ek bhram hai. Sachchai toh yeh hai ki har kisi ko nuksaan hai, har kisi ko takleef hai. 😔💔🌍"
7/14/2023 10:22:43,1679509510476406785,"Yeh sach hai ki har kisi ko kuch na kuch nuksaan hota hai, har kisi ko dukh pahuchta hai. Jung mein koi jeet nahi hai, sabko takleef hi hai. 😢💔🌍"
7/14/2023 10:23:06,1679509551018655744,"Jung sirf ""acche"" aur ""bure"" logon ke khel ka hissa nahi hai. Yeh khel sabke liye dukhad hai, sabke liye haar ka khel hai. 😔💔🌍"
7/14/2023 10:23:30,1679509582899494913,"Jung mein sab haar rahe hain, kisi ko koi fayda nahi hai. Yahan sirf takleef aur nuksaan hai, jeet toh kisi ki bhi nahi hai. 😢💔🌍"
7/14/2023 10:23:55,1679509613543129088,"Yeh galat hai ki jung mein koi acche aur koi bure hote hain. Har koi nuksaan utha raha hai, har koi haar raha hai. 🌍💔😔"
7/14/2023 10:24:14,1679516384353550338,"Jung ya vivad ka asal fal dono taraf ke liye ""azadi"" hona chahiye. Jab hum keh sakte hain ki do aur do char hai"
7/14/2023 10:24:39,1679516488116338688,"Har jung ya vivad ka saccha phal dono pakshon ke liye ""azadi"" hona chahiye. Jab hum keh sakte hain ki do aur do chaar hote hain, tab sab kuch sahi ho jata hai. 🌱🗽"
7/14/2023 10:24:59,1679516533976907780,"Jung ya vivad ki asli jeet dono taraf ke liye ""azadi"" honi chahiye. Jab hum keh sakte hain ki do aur do chaar hote hain, tab sab kuch ho jata hai. 🕊️🙏🌍"
7/14/2023 10:25:19,1679516576557543425,"Har jung ya vivad ka sahi parinaam dono pakshon ke liye ""azadi"" hona chahiye. Jab hum keh sakte hain ki do aur do chaar hote hain, tab sab kuch samajh mein aata hai. 🌱🗽🌍
Translate Tweet"
7/14/2023 10:25:46,1679516612410343425,"Jung ya vivad ka asli natija dono taraf ke liye ""azadi"" honi chahiye. Jab hum keh sakte hain ki do aur do chaar hote hain, tabhi sab kuch ho jata hai. 🕊️🌍🤝"
7/14/2023 10:26:11,1679516652235259905,"Har jung ya vivad ka sachcha fal dono pakshon ke liye ""azadi"" hona chahiye. Jab hum keh sakte hain ki do aur do chaar hote hain, tab sab kuch samajh mein aata hai. 🌱🗽✨"
7/14/2023 10:26:40,1679516730945675265,"ung ya vivad ki asli kamyaabi dono taraf ke liye ""azadi"" honi chahiye. Jab hum keh sakte hain ki do aur do chaar hote hain, tabhi sab kuch sahi ho jata hai. 🕊️🙌🌍"
7/14/2023 10:27:07,1679518833353031680,"Ukraine aur Russia ke beech ki jung ko samarthan karne se,   Aap American rozgaar ka bhi samarthan kar sakte hain AUR shanti ka bhi, jab aap logon se yuddh aur vivad ki bhasha na bolne ki guhar karte hain. Is jung ka asar sirf US mein hi nahi hai, please dhyan dein... 🌍🤝🔒🇺🇸"
7/14/2023 10:27:41,1679518873530384388,"Supporting war in Ukraine with Russia will cost American lives. Aap American rozgaar ka samarthan kar sakte hain AUR shanti ka bhi, jab aap logon se yuddh aur vivad ki bhasha na bolne ka anurodh karte hain. Is jung ka asar sirf US tak seemit nahi hai, dhyan rakhein... 🕊️🌍🤝🇺🇸"
7/14/2023 10:28:04,1679518989649600512,"Ukraine aur Russia ke beech jung mein samarthan karne se, Aap American rozgaar ka bhi samarthan kar sakte hain AUR shanti ka bhi, jab aap logon ko yuddh aur jung ki bhasha na bolne ke liye protsahit karte hain. Is jung ka asar sirf US mein hi nahi hai, please dhyan dein... 🕊️🔒🇺🇸"
7/14/2023 10:28:28,1679519238757789705,"
Ukraine aur Russia ke beech ki jung mein samarthan karne se, Aap American rozgaar ka bhi samarthan kar sakte hain AUR shanti ka bhi, jab aap logon se yuddh aur vivad ki bhasha na bolne ki guhar karte hain. Is jung ka asar sirf US mein hi nahi hai, please dhyan dein... 🕊️🌍🔒🇺🇸"
7/14/2023 10:31:58,1679717787927977986,"""In every conflict or debate, the true outcome should be 'freedom' for both sides. When we can say that two plus two equals four, everything becomes clear. 🌱🗽✨"""
7/14/2023 10:32:39,1679717946795642881,"""Let's strive for 'freedom' to prevail in every war or disagreement. When we understand that two and two make four, it brings clarity to all. 🌱🗽✨"""
7/14/2023 10:33:10,1679718106875453443,"In the midst of any battle or dispute, let 'freedom' be the ultimate resolution. When we acknowledge that two plus two equals four, everything becomes crystal clear. 🌱🗽✨"
7/14/2023 10:34:03,1679718273926176771,"Seeking 'freedom' as the ultimate outcome in every conflict or argument. When we comprehend that two and two make four, it brings absolute clarity. 🌱🗽✨"
7/14/2023 10:34:30,1679718433272008704,"Striving for 'freedom' to be the ultimate result in every confrontation or debate. When we can affirm that two plus two equals four, everything becomes evident. 🌱🗽✨"
7/14/2023 10:35:38,1679718691414634498,"In every clash or disagreement, let's pursue 'freedom' for both sides. When we grasp that two and two make four, it brings perfect clarity. 🌱🗽✨"
7/14/2023 10:36:24,1679718912769011712,"Embracing 'freedom' as the true outcome in every war or argument. When we can acknowledge that two plus two equals four, everything falls into place. 🌱🗽✨"
7/14/2023 10:37:31,1679719172660658176,"Advocating for 'freedom' to prevail in every conflict or dispute. When we understand that two and two make four, it brings complete clarity. 🌱🗽✨"
7/14/2023 10:38:37,1679719465523773441,"Striving for 'freedom' to be the ultimate resolution in every battle or disagreement. When we recognize that two plus two equals four, everything becomes transparent. 🌱🗽✨"
7/14/2023 10:41:50,1669948072498184192,"Striving for 'freedom' to triumph in every conflict or disagreement. When we can assert that two plus two equals four, everything becomes evident. 🌱🗽✨"
7/15/2023 9:15:22,1679860024045195264,"he path to peace lies in citizen empowerment and active participation in governance. Let's be engaged, informed, and ready to question the decisions of our leaders. 🗳️🤝 #CitizenEmpowerment #ActiveParticipation"
7/15/2023 9:15:48,1679860114738622464,Don't underestimate the power of knowledge! Let's educate ourselves on governance and politics to build a society rooted in justice and equality. 📚🌍 #KnowledgeIsPower #JusticeAndEquality
7/15/2023 9:16:24,1679860138440523776,The journey towards a peaceful society begins with each individual's commitment to understanding their government and working towards positive change. Let's be catalysts for progress. 🌟💪 #PositiveChange #PeacefulSociety
7/15/2023 9:16:47,1679860114738622464,Don't underestimate the power of knowledge! Let's educate ourselves on governance and politics to build a society rooted in justice and equality. 📚🌍 #KnowledgeIsPower #JusticeAndEquality
7/15/2023 9:17:17,1679860091779010561,Building a society where everyone's fall doesn't drag others down starts with education and awareness. Let's prioritize a system that uplifts and empowers every individual. 🌟🙌 #UpliftEveryone #Empowerment
7/15/2023 9:17:50,1679860024045195264,"The path to peace lies in citizen empowerment and active participation in governance. Let's be engaged, informed, and ready to question the decisions of our leaders. 🗳️🤝 #CitizenEmpowerment #ActiveParticipation"
7/15/2023 9:18:18,1679859969661849600,It's time to break free from ignorance! Let's equip ourselves with analytical skills to navigate the complexities of government and make informed decisions. 🧠📊 #AnalyticalSkills #InformedDecisions
7/15/2023 9:18:49,1679859969661849600,"It's time to break free from ignorance! Let's equip ourselves with analytical skills to navigate the complexities of government and make informed decisions. 🧠📊 #AnalyticalSkills #InformedDecisions
"
7/15/2023 9:19:11,1679859943489302528,"Knowledge is the key to maintaining peace and stability. Let's educate ourselves on governance, politics, and the responsibilities of citizenship. 📚✏️ #KnowledgeIsPower #PeacefulSociety"
7/15/2023 9:19:30,1679859916431929344,Citizens need analytical tools to understand their government's actions and hold them accountable. Let's promote transparency and citizen empowerment. 👁️🔍 #Transparency #CitizenEmpowerment
7/15/2023 9:20:25,1679859884949422080,"Government interventions and social policies should uplift the weak, not consolidate power. Let's demand policies that truly benefit all members of society. 🙌🌟 #UpliftTheWeak #Equity"
7/15/2023 9:20:47,1679859822194294784,The key to a just society is a system where one person's failure doesn't drag others down. Let's strive for fairness and inclusivity. 🤝💙 #Fairness #Inclusivity
7/15/2023 9:21:14,1679859798307745794,Peace and love can flourish in a society that's not swayed by political promises and illusions. Let's empower ourselves with knowledge and awareness. ✨🌍 #Empowerment #KnowledgeIsPower
7/15/2023 9:21:34,1679859775117357056,"Wise people analyze their government, seeking truth and understanding. Let's develop the skills to be critical thinkers and active citizens. 🧐🗳️ #CriticalThinking #ActiveCitizenship"
7/15/2023 9:21:54,1679859748810653697,t's time to break free from embarrassment and defensiveness! Embrace mistakes as opportunities for growth and enrichment. 🚀📚 #EmbraceMistakes #GrowthMindset
7/15/2023 9:22:14,1679859711523397634,"Don't let a mistake define you! Embrace introspection, learn from it, and grow into a better version of yourself. 🌱💪 #LearnFromMistakes #PersonalGrowth"
7/15/2023 9:22:33,1679859671899815937,"Together, let's challenge the status quo, broaden our perspectives, and build a world where everyone's voice is heard and respected. 🌍🗣️ #ChallengeTheNorms #RespectfulDialogue"
7/15/2023 9:22:56,1679859641986031618,"Education is the key to transforming societies. Let's prioritize education that teaches tolerance, critical thinking, and peaceful coexistence. 📚✏️ #EducationForPeace #CriticalThinking"
7/15/2023 9:23:37,1679859338465406978,"A system that supports everyone, without letting one person's fall affect others, is the key to a just society. Let's work towards fairness and inclusivity. 🤝💙 #JusticeForAll #InclusiveSociety"
7/15/2023 9:24:02,1679859245427175425,"Petty conflicts divide us, but it's time to unite! Let's embrace diversity of ideas and opinions, and work towards a peaceful coexistence. 🌍❤️ #UnityInDiversity #PeacefulCoexistence"
7/15/2023 9:24:21,1679859214557093889,Don't let trolls and harassers silence your voice! Stand up for what you believe in and promote a culture of respect and understanding. 🚫🤬 #SpeakUp #RespectfulDebate
7/15/2023 9:24:41,1679859181048791043,The rulers try to control us by limiting acceptable opinions and suppressing dissent. It's time to break free from this cycle! 💪🗣️ #FreedomOfExpression #BreakTheCycle
7/15/2023 9:25:01,1679855721653870592,"Don't let a mistake define you! Embrace introspection, learn from it, and grow into a better version of yourself to bring peace all around 🌱💪 #LearnFromConflicts  #LearnFromMistackes"
7/15/2023 9:47:30,1679719172660658176,"Advocating for 'freedom' to prevail in every conflict or dispute. When we understand that two and two make four, it brings complete clarity. 🌱🗽✨"
7/15/2023 9:47:50,1679718691414634498,"In every clash or disagreement, let's pursue 'freedom' for both sides. When we grasp that two and two make four, it brings perfect clarity. 🌱🗽✨"
7/15/2023 9:48:10,1679718912769011712,"Embracing 'freedom' as the true outcome in every war or argument. When we can acknowledge that two plus two equals four, everything falls into place. 🌱🗽✨"
7/15/2023 9:48:41,1679721666606432256,"In every conflict or dispute, let's aim for 'freedom' for all parties involved. When we understand that two and two make four, everything falls into place. 🌱🗽✨"
7/15/2023 9:49:08,1679721615528189955,"Seeking 'freedom' as the true outcome in every contention or argument. When we grasp that two plus two equals four, it brings complete clarity. 🌱🗽✨"
7/15/2023 9:49:44,1679721563141312512,"earning for 'freedom' to triumph in every confrontation or disagreement. When we can assert that two and two make four, everything becomes transparent. 🌱🗽✨"
7/15/2023 9:50:09,1679721003906396161,"In the midst of any war or debate, let 'freedom' be the ultimate resolution. When we recognize that two plus two equals four, everything becomes evident. 🌱🗽✨"
7/15/2023 9:50:35,1679720965851455488,"Striving for 'freedom' to prevail in every clash or disagreement. When we comprehend that two and two make four, it brings perfect clarity. 🌱🗽✨"
7/15/2023 9:51:00,1679720743930859520,"ocating for 'freedom' to be the ultimate result in every conflict or dispute. When we grasp that two plus two equals four, it brings absolute clarity. 🌱🗽✨"
7/15/2023 9:51:31,1679720616600162304,"In every contention or debate, let 'freedom' prevail for both sides. When we understand that two plus two equals four, everything falls into place. 🌱🗽✨"
7/15/2023 9:52:04,1679720479689682944,"Yearning for 'freedom' to be the ultimate outcome in every war or dispute. When we grasp that two plus two equals four, it brings absolute clarity. 🌱🗽✨"
7/15/2023 9:52:41,1679720093335580672,"In every conflict or disagreement, let's pursue 'freedom' for both sides. When we can acknowledge that two and two make four, everything becomes transparent. 🌱🗽✨"
7/15/2023 9:53:04,1679720054768951297,"Striving for 'freedom' to be the ultimate result in every clash or argument. When we recognize that two plus two equals four, everything falls into place. 🌱🗽✨"
7/15/2023 9:53:31,1679719928474251266,"Advocating for 'freedom' to prevail in every war or debate. When we understand that two and two make four, it brings complete clarity. 🌱"
7/15/2023 9:54:11,1679719777206677504,"Seeking 'freedom' as the ultimate outcome in every clash or dispute. When we grasp that two and two make four, it brings perfect clarity. 🌱🗽"
7/15/2023 9:54:34,1679719708420100096,"Yearning for 'freedom' to triumph in every conflict or argument. When we comprehend that two plus two equals four, it brings absolute clarity. 🌱🗽✨"
7/15/2023 9:55:02,1679719658725998597,"In every contention or debate, let's aim for 'freedom' for all parties involved. When we can assert that two and two make four, everything becomes evident. 🌱🗽"
7/15/2023 9:55:24,1679719465523773441,"Striving for 'freedom' to be the ultimate resolution in every battle or disagreement. When we recognize that two plus two equals four, everything becomes transparent. 🌱🗽✨"
7/15/2023 9:55:46,1679719172660658176,"Advocating for 'freedom' to prevail in every conflict or dispute. When we understand that two and two make four, it brings complete clarity. 🌱🗽✨"
7/15/2023 9:56:11,1679718691414634498,"In every clash or disagreement, let's pursue 'freedom' for both sides. When we grasp that two and two make four, it brings perfect clarity. 🌱🗽✨"
7/15/2023 9:56:46,1679718912769011712,"Embracing 'freedom' as the true outcome in every war or argument. When we can acknowledge that two plus two equals four, everything falls into place. 🌱🗽✨"
7/15/2023 10:48:33,1679901689808138253,"All my grandparents were victims of the Nazis. They were taken from Ukraine by the evil Nazi occupation forces, and under the threat of death forcibly deported to be slave labour in Germany. And I’m being called a “Nazi”. Twitter can be such a stupid place."
7/15/2023 10:48:56,1679918019827335188,"Also, I have celebrated many a Passover, Rosh Hashana, Yom Kippur and Shavuot, and some minor Jewish holidays as well. Those who now me know that that attacks of me being a “Nazi” or “antisemite” are beyond absurd."
7/15/2023 10:49:38,1679905890974183424,It is just horrible and 😢. I don't understand how people can be so vile 😢
7/15/2023 10:50:06,1680044777113305089,I am so sorry for everything your family has been through past and present. Prayers for Ukraine
7/15/2023 10:50:41,1680046485268733952,"At that time, 'Father' Bandera was enjoying a cup of coffee with SS-mans in the 🙅‍♂️Offlag.

"
7/15/2023 10:51:08,1679921046764306619,"I’ve never called you like that. Just saying Ukrainian politics glorify some Nazis with street names and monuments, and there are plethora of documented cases for that. This is WEIRD!"
7/15/2023 10:51:26,1679981445580718083,"the last one, before I go to sleep: you glorify Józef Piłsudski, which occupied territory with 2/3 of Ukrainian population and harshly suppressed our movement for independence. This was one of the reasons of later events. I don't come to you, telling erase him from your history"
7/15/2023 10:51:47,1679982190266839041,"and apologize, because he is a butcher of Ukrainians. I don't give a fuck, it's you right as nation to see choose who is hero in your homeland. And I don't have a right to do. Same applies to you. Bye."
7/15/2023 10:52:13,1679984024209457153,He was not a Butcher of Ukraine... he fought together with Peltura against the soviets. Learn some history.
7/15/2023 10:53:08,1679922555795263488,These deplorable people use that word as an insult. They know nothing about history. Insults are as meaningless as the people who use them.
7/15/2023 10:53:30,1679985412863844352,"So you're all about rehabilitating the ""historical figures"" who did that? They must be spinning in their graves"
7/15/2023 10:53:57,1680066723850878976,"I feel ya. Both my Ukrainian grandparents had the same experience. Grandfather also converted from Judaism to escape the worst, which was good because the Nazis took him and wanted to push him into the Wehrmacht for looking Aryan. :|"
7/15/2023 10:54:21,1680001467132911616,You don't have to defend collaboration.
7/15/2023 10:55:08,1679952084093788165,"Dear Ariana, Russian fascist imperialists call everybody a ,Nazi‘ who doesn’t want to be enslaved, raped and/or cilled by them. It has nothing to do with the person on whom they try to project their own nazism/genocidal  thinking and behaviour. #RussiaIsANaziState"
7/15/2023 10:55:33,1679911579897167893,Same here. My grandparents on my fathers side have been sent to the labour camps in Germany. Now this horror is happening again. So many people out here are just ignorant and privileged.
7/15/2023 10:55:55,1679928948283822080,Humanity is overdosing on stupidity right now.
7/15/2023 10:56:14,1679963286467641344,The stupidity of the situation is many Russians can say the same … the only thing matters should be who is trying to capture neighbor territory and killing people along the way. That’s who Nazi are. History doesn’t prevent anyone to become Fascist.
7/15/2023 10:56:36,1680016240981442560,It's not Twitter. It's the world! You just have to navigate through stupid!
7/15/2023 10:56:56,1679932665607143435,"Nowadays word ""nazi"" mostly used as an ethnic slur or just derogatory term for people who don't deny communist atrocitie"
7/15/2023 10:59:06,1679916953539055616,This war should end
7/15/2023 10:59:31,1679920029263855617,"With the disarming of Russia sure.

Anything short of them dismantling their entire military and military capabilities is unacceptable."
7/15/2023 11:00:06,1679993579098218497,Each war ends at some point. The only question is who will pay for it and who will suffer more. Better be russians as they are responsible for all of this.
7/15/2023 11:00:41,1679994183350730752,If they did not do everything to take this territory they would be no war as there is no reasonable reason for it to happen. Only human greed.
7/15/2023 11:01:07,1680000257046740993,Someone should inform putin superpowers do not have to force people to be with them. Old prick.
7/15/2023 11:10:48,1651917124326105088,"World war 3 is very close it's never been this close. We need to prepare  to regain our (Caliphate Empire) the Zionist has ruled enough it's time for the real owner to take what's there's 

We Muslims were in war since the beginning and We will last until the end 
 #worldwar3"
7/15/2023 11:13:15,1677395879651581967,"⚡️Ukraine's counter-offensive has been moving slower than some had hoped, that has led to higher artillery expenditure rates — Pentagon official"
7/15/2023 11:14:18,1679979747122778112,"If Ukraine recovers Bakhmut, then what? It supposedly has never been strategic."
7/15/2023 11:14:59,1679986202525462528,"There are no fortifications behind Bakhmut, because the russians were attacking along that axis since last fall. So once Bakhmut falls, 🇺🇦 troops can march unhindered deeper into occupied territory.
"
7/15/2023 11:15:19,1680033483757096960,Remember how all the tankies were rejoicing that it had fallen? That but opposite. We get to hear all the excuses.
7/15/2023 11:17:46,1680000257046740888,"I don't think they're without offensive capability, but they really need to shift strategy before they're spent, this offensive seems like it could really be a cold shower for NATO"
7/15/2023 11:18:24,1679999888476577800,"During WWII Russia got thousands of tanks from the USA under the Lend-Lease Act.  The USA tanks had seats made of real leather, which was not used in Russian tanks.  When Russian tank crews saw one of those tanks parked with no guards they would quickly go rob the leather seats."
7/15/2023 11:23:55,1680093259316736002,"""The humanitarian crisis in Ukraine requires our immediate attention and support. 🙏🌍💔 #UkraineCrisis #HumanitarianAid"""
7/15/2023 11:25:23,1680093592524836864,Oh GOD!!!!!😢😢😢😢😢😢 don't have words ..
7/15/2023 11:25:47,1679855281566633984,"Russia isn't a terrorist state. NATO and all affiliated with, are."
7/15/2023 11:26:51,1679877155612680193,Couldn’t care any less about ya feelings mate!!! Russia is a terrorist state killing people I love!!! Fight ya fight
7/15/2023 11:27:46,1679975765624995840,"Russia absolutely is a terrorist state. the government could give less than a shit about any life. I don't think the government even knows what they are doing anymore.
what a fucked up country."
7/15/2023 11:28:14,1679910935807557632,"Affiliated with what?

RuSSia:
Send missiles to civilians
Tyrant Ruler
Illegally invaded a sovereign
Annexes territory
Murders, rapes, tortures, and kidnaps foreigners with no rule of law or accountability.
Paid mercenaries until they held a coup.

Now, what support have you?"
